table,start,stop,time,value,Ofen,field,measurement
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:03:40Z,3.501,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:04:25Z,3.496,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:04:41Z,3.495,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:04:57Z,3.5,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:05:11Z,3.495,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:05:27Z,3.485,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:05:41Z,3.377,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:05:56Z,3.397,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:06:11Z,3.41,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:06:27Z,3.396,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:06:57Z,3.471,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:07:11Z,3.488,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:07:27Z,3.392,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:07:41Z,3.426,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:07:57Z,3.486,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:08:12Z,3.43,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:08:28Z,3.484,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:08:57Z,3.485,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:09:12Z,3.476,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:09:28Z,3.474,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:09:43Z,3.483,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:09:57Z,3.427,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:10:27Z,3.437,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:10:44Z,3.443,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:10:57Z,3.48,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:11:12Z,3.452,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:11:27Z,3.441,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:11:42Z,3.473,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:11:58Z,3.483,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:12:13Z,3.475,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:12:29Z,3.472,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:12:45Z,3.477,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:13:30Z,3.473,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:13:45Z,3.479,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:14:00Z,3.47,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:14:15Z,3.468,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:14:46Z,3.479,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:15:01Z,3.466,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:15:15Z,3.458,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:15:30Z,3.452,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:15:46Z,3.46,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:16:01Z,3.469,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:16:16Z,3.474,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:16:31Z,3.485,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:16:47Z,3.481,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:17:31Z,3.49,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:18:02Z,3.494,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:18:32Z,3.497,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:18:47Z,3.485,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:19:02Z,3.49,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:19:17Z,3.478,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:19:32Z,3.432,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:19:47Z,3.409,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:20:17Z,3.455,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:20:47Z,3.468,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:21:02Z,3.464,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:21:18Z,3.477,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:21:32Z,3.467,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:21:48Z,3.457,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:22:21Z,3.45,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:22:34Z,3.435,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:22:49Z,3.377,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:23:04Z,3.402,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:23:20Z,3.47,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:23:35Z,3.396,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:23:50Z,3.458,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:24:20Z,3.46,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:24:35Z,3.453,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:24:50Z,3.466,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:25:05Z,3.453,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:25:20Z,3.382,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:25:35Z,3.379,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:25:50Z,3.381,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:26:05Z,3.382,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:26:20Z,3.399,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:26:35Z,3.44,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:26:50Z,3.405,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:27:05Z,3.396,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:27:20Z,3.441,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:27:37Z,3.401,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:27:50Z,3.415,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:28:20Z,3.443,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:28:50Z,3.448,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:29:20Z,3.468,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:29:35Z,3.465,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:29:50Z,3.463,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:30:35Z,3.461,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:31:50Z,3.458,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:32:36Z,3.463,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:33:07Z,3.463,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:33:22Z,3.452,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:33:53Z,3.458,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:34:08Z,3.467,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:34:23Z,3.471,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:34:39Z,3.378,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:34:54Z,3.391,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:35:09Z,3.442,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:35:24Z,3.452,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:35:39Z,3.476,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:36:09Z,3.468,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:36:25Z,3.471,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:36:40Z,3.459,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:36:55Z,3.469,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:37:26Z,3.478,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:38:12Z,3.417,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:38:13Z,3.389,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:38:14Z,0.284,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:38:30Z,0.28,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:38:45Z,0.276,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:39:00Z,0.281,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:39:30Z,0.28,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:40:00Z,0.281,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:40:30Z,0.275,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:40:45Z,0.285,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:40:51Z,0.275,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:41:20Z,0.283,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:41:23Z,0.277,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:41:39Z,0.275,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:41:54Z,0.278,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:42:24Z,0.276,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:42:39Z,0.278,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:43:24Z,0.282,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:43:32Z,0.287,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:43:48Z,0.283,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:43:52Z,0.277,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:44:07Z,0.273,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:44:22Z,0.274,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:44:37Z,0.278,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:44:52Z,0.272,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:45:22Z,0.271,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:45:38Z,0.272,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:46:08Z,0.27,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:46:24Z,0.272,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:46:39Z,0.27,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:46:54Z,0.273,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:47:10Z,0.27,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:47:13Z,0.273,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:47:29Z,0.275,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:47:44Z,0.274,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:48:15Z,0.278,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:48:30Z,0.274,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:48:46Z,0.267,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:49:16Z,0.268,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:49:47Z,0.267,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:50:18Z,0.271,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:50:34Z,0.273,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:51:04Z,0.277,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:51:35Z,0.268,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:51:50Z,0.269,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:52:06Z,0.273,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:52:22Z,0.271,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:52:36Z,0.268,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:52:51Z,0.274,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:53:38Z,0.273,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:53:53Z,0.275,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:54:08Z,0.274,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:54:23Z,0.267,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:54:38Z,0.272,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:54:54Z,0.267,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:55:09Z,0.271,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:55:26Z,0.268,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:56:12Z,0.269,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:56:28Z,0.268,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:56:42Z,0.272,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:56:58Z,0.269,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:57:13Z,0.271,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:57:30Z,0.269,Gifas_WBH,Strom,Energiedaten_WBH
1,2025-06-16T02:20:02.884431416Z,2025-06-16T14:20:02.884431416Z,2025-06-16T12:57:44Z,0.274,Gifas_WBH,Strom,Energiedaten_WBH
